style_idx,style,cluster,rung,k,channel,n_off,n_on,count_delta,intersection,sym_diff,added,removed,jaccard,jaccard_distance,retention,ids_off,ids_on
33,Wise,Meta,Contextual,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
33,Wise,Meta,Contextual,3,same,3,0,-3,0,3,0,3,0.000000,1.000000,0.000000,15 18 29,
33,Wise,Meta,Contextual,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
33,Wise,Meta,Contextual,4,same,4,0,-4,0,4,0,4,0.000000,1.000000,0.000000,15 16 18 22,
33,Wise,Meta,Contextual,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
33,Wise,Meta,Contextual,8,same,6,0,-6,0,6,0,6,0.000000,1.000000,0.000000,15 16 18 22 29 33,
33,Wise,Meta,Contextual,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
33,Wise,Meta,Analogical,1,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
33,Wise,Meta,Analogical,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
33,Wise,Meta,Analogical,2,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
33,Wise,Meta,Analogical,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 13,3 13
33,Wise,Meta,Analogical,3,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
33,Wise,Meta,Analogical,3,cross,3,3,0,2,2,1,1,0.500000,0.500000,0.666667,3 7 23,3 7 13
33,Wise,Meta,Analogical,4,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
33,Wise,Meta,Analogical,4,cross,4,4,0,1,6,3,3,0.142857,0.857143,0.250000,3 6 9 23,3 7 13 28
33,Wise,Meta,Analogical,8,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
33,Wise,Meta,Analogical,8,cross,8,5,-3,4,5,1,4,0.444444,0.555556,0.500000,3 4 6 7 9 13 23 28,3 7 13 28 31
34,Transcendent,Meta,Surface,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,12,32
34,Transcendent,Meta,Surface,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
34,Transcendent,Meta,Surface,2,same,2,1,-1,0,3,1,2,0.000000,1.000000,0.000000,12 22,32
34,Transcendent,Meta,Surface,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
34,Transcendent,Meta,Surface,3,same,3,1,-2,0,4,1,3,0.000000,1.000000,0.000000,12 18 25,32
34,Transcendent,Meta,Surface,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
34,Transcendent,Meta,Surface,4,same,4,1,-3,0,5,1,4,0.000000,1.000000,0.000000,12 16 22 27,32
34,Transcendent,Meta,Surface,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
34,Transcendent,Meta,Surface,8,same,8,1,-7,0,9,1,8,0.000000,1.000000,0.000000,12 14 15 16 18 19 22 24,32
34,Transcendent,Meta,Surface,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
34,Transcendent,Meta,Shallow,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,12,32
34,Transcendent,Meta,Shallow,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
34,Transcendent,Meta,Shallow,2,same,2,1,-1,0,3,1,2,0.000000,1.000000,0.000000,12 22,32
34,Transcendent,Meta,Shallow,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
34,Transcendent,Meta,Shallow,3,same,3,1,-2,0,4,1,3,0.000000,1.000000,0.000000,12 18 25,32
34,Transcendent,Meta,Shallow,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
34,Transcendent,Meta,Shallow,4,same,4,1,-3,0,5,1,4,0.000000,1.000000,0.000000,12 16 22 27,32
34,Transcendent,Meta,Shallow,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
34,Transcendent,Meta,Shallow,8,same,8,1,-7,0,9,1,8,0.000000,1.000000,0.000000,12 14 15 16 18 19 22 24,32
34,Transcendent,Meta,Shallow,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
34,Transcendent,Meta,Contextual,1,same,1,0,-1,0,1,0,1,0.000000,1.000000,0.000000,15,
34,Transcendent,Meta,Contextual,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
34,Transcendent,Meta,Contextual,2,same,2,0,-2,0,2,0,2,0.000000,1.000000,0.000000,15 22,
34,Transcendent,Meta,Contextual,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
34,Transcendent,Meta,Contextual,3,same,3,0,-3,0,3,0,3,0.000000,1.000000,0.000000,15 18 29,
34,Transcendent,Meta,Contextual,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
34,Transcendent,Meta,Contextual,4,same,4,0,-4,0,4,0,4,0.000000,1.000000,0.000000,15 16 18 22,
34,Transcendent,Meta,Contextual,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
34,Transcendent,Meta,Contextual,8,same,6,0,-6,0,6,0,6,0.000000,1.000000,0.000000,15 16 18 22 29 33,
34,Transcendent,Meta,Contextual,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
34,Transcendent,Meta,Analogical,1,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
34,Transcendent,Meta,Analogical,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
34,Transcendent,Meta,Analogical,2,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
34,Transcendent,Meta,Analogical,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 13,3 13
34,Transcendent,Meta,Analogical,3,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
34,Transcendent,Meta,Analogical,3,cross,3,3,0,2,2,1,1,0.500000,0.500000,0.666667,3 7 23,3 7 13
34,Transcendent,Meta,Analogical,4,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
34,Transcendent,Meta,Analogical,4,cross,4,4,0,1,6,3,3,0.142857,0.857143,0.250000,3 6 9 23,3 7 13 28
34,Transcendent,Meta,Analogical,8,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
34,Transcendent,Meta,Analogical,8,cross,8,5,-3,4,5,1,4,0.444444,0.555556,0.500000,3 4 6 7 9 13 23 28,3 7 13 28 31
35,Sovereign,Meta,Surface,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,12,32
35,Sovereign,Meta,Surface,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
35,Sovereign,Meta,Surface,2,same,2,1,-1,0,3,1,2,0.000000,1.000000,0.000000,12 22,32
35,Sovereign,Meta,Surface,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
35,Sovereign,Meta,Surface,3,same,3,1,-2,0,4,1,3,0.000000,1.000000,0.000000,12 18 25,32
35,Sovereign,Meta,Surface,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
35,Sovereign,Meta,Surface,4,same,4,1,-3,0,5,1,4,0.000000,1.000000,0.000000,12 16 22 27,32
35,Sovereign,Meta,Surface,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
35,Sovereign,Meta,Surface,8,same,8,1,-7,0,9,1,8,0.000000,1.000000,0.000000,12 14 15 16 18 19 22 24,32
35,Sovereign,Meta,Surface,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
35,Sovereign,Meta,Shallow,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,12,32
35,Sovereign,Meta,Shallow,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
35,Sovereign,Meta,Shallow,2,same,2,1,-1,0,3,1,2,0.000000,1.000000,0.000000,12 22,32
35,Sovereign,Meta,Shallow,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
35,Sovereign,Meta,Shallow,3,same,3,1,-2,0,4,1,3,0.000000,1.000000,0.000000,12 18 25,32
35,Sovereign,Meta,Shallow,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
35,Sovereign,Meta,Shallow,4,same,4,1,-3,0,5,1,4,0.000000,1.000000,0.000000,12 16 22 27,32
35,Sovereign,Meta,Shallow,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
35,Sovereign,Meta,Shallow,8,same,8,1,-7,0,9,1,8,0.000000,1.000000,0.000000,12 14 15 16 18 19 22 24,32
35,Sovereign,Meta,Shallow,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
35,Sovereign,Meta,Contextual,1,same,1,0,-1,0,1,0,1,0.000000,1.000000,0.000000,15,
35,Sovereign,Meta,Contextual,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
35,Sovereign,Meta,Contextual,2,same,2,0,-2,0,2,0,2,0.000000,1.000000,0.000000,15 22,
35,Sovereign,Meta,Contextual,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
35,Sovereign,Meta,Contextual,3,same,3,0,-3,0,3,0,3,0.000000,1.000000,0.000000,15 18 29,
35,Sovereign,Meta,Contextual,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
35,Sovereign,Meta,Contextual,4,same,4,0,-4,0,4,0,4,0.000000,1.000000,0.000000,15 16 18 22,
35,Sovereign,Meta,Contextual,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
35,Sovereign,Meta,Contextual,8,same,6,0,-6,0,6,0,6,0.000000,1.000000,0.000000,15 16 18 22 29 33,
35,Sovereign,Meta,Contextual,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
35,Sovereign,Meta,Analogical,1,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
35,Sovereign,Meta,Analogical,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
35,Sovereign,Meta,Analogical,2,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
35,Sovereign,Meta,Analogical,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 13,3 13
35,Sovereign,Meta,Analogical,3,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
35,Sovereign,Meta,Analogical,3,cross,3,3,0,2,2,1,1,0.500000,0.500000,0.666667,3 7 23,3 7 13
35,Sovereign,Meta,Analogical,4,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
35,Sovereign,Meta,Analogical,4,cross,4,4,0,1,6,3,3,0.142857,0.857143,0.250000,3 6 9 23,3 7 13 28
35,Sovereign,Meta,Analogical,8,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
35,Sovereign,Meta,Analogical,8,cross,8,5,-3,4,5,1,4,0.444444,0.555556,0.500000,3 4 6 7 9 13 23 28,3 7 13 28 31
