# COCA master lexicon (ngrams.info coca_lexicon.txt, format #3), compacted.
# word<TAB>lemma<TAB>pos — pos: n noun · v verb · b be/aux · j adj · r adverb · i prep.
# First (highest-frequency) reading per surface form; top ~20k alphabetic forms.
towers	tower	n
correspondence	correspondence	n
concerts	concert	n
rug	rug	n
dig	dig	v
stealing	steal	v
strings	string	n
livestock	livestock	n
ceremonies	ceremony	n
measuring	measure	v
indictment	indictment	n
surroundings	surroundings	n
rolls	roll	n
unusually	unusually	r
sandwiches	sandwich	n
classmates	classmate	n
trace	trace	n
questionable	questionable	j
afghan	afghan	j
memo	memo	n
assumes	assume	v
composer	composer	n
it	it	n
efficiently	efficiently	r
bald	bald	j
blessing	blessing	n
kindergarten	kindergarten	n
grid	grid	n
sydney	sydney	n
forgive	forgive	v
frances	frances	n
newton	newton	n
heavier	heavy	j
psychiatrist	psychiatrist	n
recruitment	recruitment	n
arlington	arlington	n
exile	exile	n
commodity	commodity	n
denise	denise	n
dances	dance	n
entries	entry	n
emerging	emerging	j
citing	cite	v
burton	burton	n
protestant	protestant	j
rationale	rationale	n
avoided	avoid	v
flown	fly	v
lifting	lift	v
landscapes	landscape	n
umbrella	umbrella	n
masks	mask	n
bitch	bitch	n
rico	rico	n
settling	settle	v
accomplishments	accomplishment	n
exchanges	exchange	n
notre	notre	n
morally	morally	r
tina	tina	n
lifelong	lifelong	j
comply	comply	v
kicking	kick	v
ncaa	ncaa	n
radically	radically	r
damp	damp	j
underwear	underwear	n
overlooking	overlook	v
calculations	calculation	n
confined	confine	v
proportions	proportion	n
fishery	fishery	n
combinations	combination	n
constitute	constitute	v
sundays	sundays	n
cast	cast	v
relevance	relevance	n
ambition	ambition	n
inform	inform	v
notorious	notorious	j
sony	sony	n
analyzing	analyze	v
advisory	advisory	j
proposition	proposition	n
intellectuals	intellectual	n
boring	boring	j
rangers	ranger	n
programming	programming	n
instant	instant	n
denying	deny	v
frustrating	frustrating	j
cliff	cliff	n
protesters	protester	n
treasure	treasure	n
adjustments	adjustment	n
rooted	root	v
marital	marital	j
unwilling	unwilling	j
breakthrough	breakthrough	n
fearful	fearful	j
obstacle	obstacle	n
ample	ample	j
milligrams	milligram	n
hannah	hannah	n
prisons	prison	n
randomly	randomly	r
anticipation	anticipation	n
brady	brady	n
netherlands	netherlands	n
harvest	harvest	n
spin	spin	n
brazilian	brazilian	j
phrases	phrase	n
vernon	vernon	n
cruz	cruz	n
jets	jet	n
delays	delay	n
henderson	henderson	n
lamb	lamb	n
spacecraft	spacecraft	n
selective	selective	j
coincidence	coincidence	n
aspirations	aspiration	n
majors	major	n
canyon	canyon	n
slice	slice	n
tuna	tuna	n
noble	noble	j
pam	pam	n
unemployed	unemployed	j
leagues	league	n
tolerate	tolerate	v
closure	closure	n
choir	choir	n
grove	grove	n
pretend	pretend	v
ivan	ivan	n
oath	oath	n
bin	bin	n
contamination	contamination	n
ironically	ironically	r
climbs	climb	v
judith	judith	n
visions	vision	n
bronx	bronx	n
varying	varying	j
slot	slot	n
gangs	gang	n
blake	blake	n
clergy	clergy	n
interference	interference	n
les	les	n
vicious	vicious	j
cocktail	cocktail	n
metropolitan	metropolitan	j
bake	bake	v
blades	blade	n
endorsement	endorsement	n
singers	singer	n
crises	crisis	n
edgar	edgar	n
dairy	dairy	n
sophomore	sophomore	n
recovering	recover	v
glorious	glorious	j
prestigious	prestigious	j
kyle	kyle	n
bells	bell	n
sleeve	sleeve	n
taller	tall	j
ira	ira	n
unpleasant	unpleasant	j
academics	academic	n
seasonal	seasonal	j
hid	hide	v
stranger	stranger	n
learners	learner	n
suitcase	suitcase	n
website	website	n
ruled	rule	v
fuels	fuel	n
stretching	stretch	v
dim	dim	j
merchants	merchant	n
desired	desired	j
feared	fear	v
dame	dame	n
rodney	rodney	n
predicts	predict	v
carson	carson	n
certification	certification	n
microphone	microphone	n
ukraine	ukraine	n
transcribed	transcribe	v
ducks	duck	n
packs	pack	n
ian	ian	n
beads	bead	n
lethal	lethal	j
bushes	bush	n
praise	praise	n
monopoly	monopoly	n
proves	prove	v
rabbit	rabbit	n
exclusion	exclusion	n
revealing	reveal	v
pga	pga	n
evaluations	evaluation	n
trails	trail	n
passages	passage	n
graphic	graphic	j
slender	slender	j
sings	sing	v
succession	succession	n
natalie	natalie	n
airports	airport	n
funded	fund	v
reid	reid	n
nonsense	nonsense	n
bishop	bishop	n
cowboys	cowboy	n
assertion	assertion	n
till	till	i
profoundly	profoundly	r
ritual	ritual	j
quayle	quayle	n
norton	norton	n
imaginary	imaginary	j
instinct	instinct	n
posters	poster	n
julian	julian	n
bacon	bacon	n
selecting	select	v
orthodox	orthodox	j
quote	quote	v
urged	urge	v
slipping	slip	v
warns	warn	v
helpless	helpless	j
associates	associate	n
dvd	dvd	n
backwards	backwards	r
stan	stan	n
injured	injured	j
cookie	cookie	n
piles	pile	n
stimulus	stimulus	n
classification	classification	n
misery	misery	n
pigs	pig	n
plaintiffs	plaintiff	n
generic	generic	j
lazy	lazy	j
subjected	subject	v
ranged	range	v
distinguished	distinguished	j
awaiting	await	v
burning	burn	v
cornell	cornell	n
uneasy	uneasy	j
eagle	eagle	n
jumps	jump	v
salesman	salesman	n
sherman	sherman	n
robe	robe	n
criterion	criteria	n
regulate	regulate	v
landed	land	v
cameron	cameron	n
holly	holly	n
concessions	concession	n
stares	stare	v
participated	participate	v
angles	angle	n
geographic	geographic	j
artillery	artillery	n
marvin	marvin	n
midwest	midwest	n
prefers	prefer	v
thread	thread	n
precedent	precedent	n
offspring	offspring	n
collaborative	collaborative	j
candle	candle	n
gilbert	gilbert	n
molecular	molecular	j
proliferation	proliferation	n
insect	insect	n
graduated	graduate	v
millennium	millennium	n
pharmaceutical	pharmaceutical	j
mornings	morning	n
athens	athens	n
guiding	guiding	j
telescopes	telescope	n
weights	weight	n
expanded	expand	v
pavement	pavement	n
manuscript	manuscript	n
andre	andre	n
elephant	elephant	n
predators	predator	n
convictions	conviction	n
policeman	policeman	n
evolved	evolve	v
meyer	meyer	n
continuity	continuity	n
genuinely	genuinely	r
resolutions	resolution	n
doses	dose	n
titled	title	v
celebrating	celebrate	v
klein	klein	n
stereotypes	stereotype	n
satisfied	satisfy	v
floating	float	v
excess	excess	j
demonstrating	demonstrate	v
audit	audit	n
albums	album	n
swim	swim	v
urgency	urgency	n
unbelievable	unbelievable	j
honesty	honesty	n
drum	drum	n
armor	armor	n
torture	torture	n
colored	colored	j
undertaken	undertake	v
fits	fit	v
icy	icy	j
environmentalists	environmentalist	n
anytime	anytime	n
lottery	lottery	n
robust	robust	j
endangered	endangered	j
mccarthy	mccarthy	n
retention	retention	n
unacceptable	unacceptable	j
thigh	thigh	n
championships	championship	n
psa	psa	n
gallons	gallon	n
strikes	strike	v
governance	governance	n
moist	moist	j
shaft	shaft	n
mac	mac	n
ricky	ricky	n
elites	elite	n
turmoil	turmoil	n
directing	direct	v
tribune	tribune	n
lieutenant	lieutenant	n
analogy	analogy	n
struggled	struggle	v
miniature	miniature	j
resistant	resistant	j
playoff	playoff	n
von	von	n
outsiders	outsider	n
dragging	drag	v
appropriately	appropriately	r
picnic	picnic	n
proofread	proofread	n
mist	mist	n
freud	freud	n
comparative	comparative	j
convey	convey	v
villagers	villager	n
rivals	rival	n
rehearsal	rehearsal	n
socioeconomic	socioeconomic	j
ashley	ashley	n
gallon	gallon	n
rally	rally	n
span	span	n
publish	publish	v
poetic	poetic	j
advocate	advocate	n
pierre	pierre	n
usage	usage	n
einstein	einstein	n
provincial	provincial	j
purchases	purchase	n
protocol	protocol	n
sack	sack	n
vienna	vienna	n
temporal	temporal	j
pets	pet	n
flags	flag	n
pressing	press	v
recipient	recipient	n
critically	critically	r
relies	rely	v
wolves	wolf	n
disagreement	disagreement	n
metro	metro	n
blankets	blanket	n
mathematical	mathematical	j
resembles	resemble	v
misleading	misleading	j
borrow	borrow	v
stalin	stalin	n
skis	ski	n
chooses	choose	v
incorporate	incorporate	v
sheila	sheila	n
knight	knight	n
invite	invite	v
serbian	serbian	j
evenings	evening	n
motivated	motivate	v
textbooks	textbook	n
finances	finance	n
pretending	pretend	v
announcing	announce	v
designing	design	v
stephanie	stephanie	n
norway	norway	n
anita	anita	n
hayes	hayes	n
varies	vary	v
contributes	contribute	v
intel	intel	n
reproduction	reproduction	n
floyd	floyd	n
lone	lone	j
responds	respond	v
needles	needle	n
slopes	slope	n
trapped	trap	v
quebec	quebec	n
ports	port	n
defenses	defense	n
mtv	mtv	n
maturity	maturity	n
bilateral	bilateral	j
herbert	herbert	n
milton	milton	n
broadcast	broadcast	n
hesitated	hesitate	v
rigorous	rigorous	j
mentality	mentality	n
rodriguez	rodriguez	n
microwave	microwave	n
genetically	genetically	r
attachment	attachment	n
monument	monument	n
imperial	imperial	j
excellence	excellence	n
lied	lie	v
frowned	frown	v
salvador	salvador	n
postwar	postwar	j
frightened	frightened	j
appointments	appointment	n
gop	gop	n
newer	new	j
porter	porter	n
insane	insane	j
lucrative	lucrative	j
contention	contention	n
reasoning	reasoning	n
motel	motel	n
solomon	solomon	n
indoor	indoor	j
niche	niche	n
gradual	gradual	j
homicide	homicide	n
jerome	jerome	n
spontaneous	spontaneous	j
indicator	indicator	n
toughest	tough	j
technically	technically	r
privatization	privatization	n
eagles	eagle	n
whale	whale	n
methodology	methodology	n
adjacent	adjacent	j
narratives	narrative	n
feminine	feminine	j
discoveries	discovery	n
wines	wine	n
eats	eat	v
pervasive	pervasive	j
preferred	preferred	j
construct	construct	v
lebanese	lebanese	j
conductor	conductor	n
schemes	scheme	n
waits	wait	v
suspects	suspect	n
playground	playground	n
peggy	peggy	n
climbing	climb	v
fond	fond	j
vulnerability	vulnerability	n
implicit	implicit	j
investigated	investigate	v
frightening	frightening	j
heal	heal	v
sensors	sensor	n
christine	christine	n
volatile	volatile	j
casey	casey	n
touchdowns	touchdown	n
parsley	parsley	n
darwin	darwin	n
communism	communism	n
hans	han	n
absorb	absorb	v
servant	servant	n
foam	foam	n
sticky	sticky	j
peas	pea	n
sadly	sadly	r
shark	shark	n
rises	rise	v
alpha	alpha	n
resident	resident	n
sawyer	sawyer	n
angels	angel	n
sweeping	sweeping	j
wholly	wholly	r
hottest	hot	j
urge	urge	n
salvation	salvation	n
obtaining	obtain	v
gut	gut	n
leverage	leverage	n
illnesses	illness	n
handing	hand	v
saddle	saddle	n
homemade	homemade	j
restraint	restraint	n
promptly	promptly	r
astonishing	astonishing	j
roster	roster	n
isaac	isaac	n
innings	innings	n
berry	berry	n
slim	slim	j
serb	serb	n
definite	definite	j
clan	clan	n
graph	graph	n
grants	grant	n
adapt	adapt	v
campuses	campus	n
grains	grain	n
boulder	boulder	n
galleries	gallery	n
dismissed	dismiss	v
bonnie	bonnie	n
deposits	deposit	n
spy	spy	n
nervously	nervously	r
repair	repair	n
tissues	tissue	n
discovering	discover	v
casually	casually	r
cinnamon	cinnamon	n
relying	rely	v
embarrassed	embarrassed	j
participating	participate	v
attributes	attribute	n
dusk	dusk	n
businessmen	businessman	n
bipartisan	bipartisan	j
antique	antique	j
velvet	velvet	n
goat	goat	n
brenda	brenda	n
interviewing	interview	v
partnerships	partnership	n
holdings	holding	n
exploitation	exploitation	n
aurora	aurora	n
pour	pour	v
prestige	prestige	n
circus	circus	n
tyson	tyson	n
environmentally	environmentally	r
tooth	tooth	n
asthma	asthma	n
exhibitions	exhibition	n
vaguely	vaguely	r
pg	page	n
sights	sight	n
hooked	hook	v
traders	trader	n
deemed	deem	v
swedish	swedish	j
forthcoming	forthcoming	j
phases	phase	n
touches	touch	v
representations	representation	n
ambiguous	ambiguous	j
battlefield	battlefield	n
submit	submit	v
brands	brand	n
delegates	delegate	n
telecommunications	telecommunications	n
rated	rate	v
threatens	threaten	v
mound	mound	n
suburb	suburb	n
weaknesses	weakness	n
overnight	overnight	r
whales	whale	n
travis	travis	n
waving	wave	v
rings	ring	n
ribbon	ribbon	n
accounting	accounting	n
mattress	mattress	n
inclined	inclined	j
intersection	intersection	n
verge	verge	n
definitive	definitive	j
virtues	virtue	n
principals	principal	n
clip	clip	n
translate	translate	v
chasing	chase	v
happier	happy	j
warrior	warrior	n
abused	abuse	v
fried	fried	j
assistants	assistant	n
anc	anc	n
stays	stay	v
governors	governor	n
flashlight	flashlight	n
coin	coin	n
waiter	waiter	n
pitt	pitt	n
lectures	lecture	n
taxpayer	taxpayer	n
renewed	renewed	j
install	install	v
dome	dome	n
illegally	illegally	r
comet	comet	n
courthouse	courthouse	n
pesticides	pesticide	n
territorial	territorial	j
signing	sign	v
optimal	optimal	j
disappears	disappear	v
owen	owen	n
imminent	imminent	j
printed	print	v
yankee	yankee	n
bombings	bombing	n
counts	count	n
allison	allison	n
ballet	ballet	n
robbery	robbery	n
vacant	vacant	j
unpredictable	unpredictable	j
constituents	constituent	n
colonies	colony	n
mercedes	mercedes	n
kirk	kirk	n
collector	collector	n
visually	visually	r
indirectly	indirectly	r
plaza	plaza	n
standardized	standardized	j
burial	burial	n
belonged	belong	v
fantasies	fantasy	n
troy	troy	n
coins	coin	n
monitoring	monitoring	n
wetlands	wetland	n
applicants	applicant	n
commissions	commission	n
illustration	illustration	n
calmly	calmly	r
runners	runner	n
snakes	snake	n
prejudice	prejudice	n
gays	gay	n
shirley	shirley	n
cardinals	cardinal	n
wounded	wounded	j
richards	richards	n
homosexuality	homosexuality	n
barney	barney	n
societal	societal	j
eleanor	eleanor	n
converted	convert	v
scouts	scout	n
asserts	assert	v
leisure	leisure	n
wagner	wagner	n
spirituality	spirituality	n
sperm	sperm	n
basin	basin	n
screening	screening	n
prevalent	prevalent	j
bowls	bowl	n
portrayed	portray	v
abortions	abortion	n
questioned	question	v
proximity	proximity	n
gathering	gathering	n
doc	doc	n
cleared	clear	v
pin	pin	n
bean	bean	n
patrons	patron	n
remainder	remainder	n
headline	headline	n
joshua	joshua	n
fountain	fountain	n
jackets	jacket	n
fed	feed	v
fascination	fascination	n
unidentified	unidentified	j
pumps	pump	n
viruses	virus	n
coherent	coherent	j
oppression	oppression	n
recordings	recording	n
chiefs	chief	n
performer	performer	n
poses	pose	v
milosevic	milosevic	n
diamonds	diamond	n
prevailing	prevailing	j
continuously	continuously	r
rosie	rosie	n
swear	swear	v
sewage	sewage	n
awesome	awesome	j
spouses	spouse	n
injustice	injustice	n
spinning	spin	v
nichols	nichols	n
poison	poison	n
monroe	monroe	n
lifts	lift	v
ensemble	ensemble	n
nursery	nursery	n
contends	contend	v
coping	cope	v
dylan	dylan	n
paradise	paradise	n
quoted	quote	v
rockets	rocket	n
ventures	venture	n
decorative	decorative	j
pitchers	pitcher	n
provinces	province	n
confronted	confront	v
longest	long	j
cement	cement	n
rpg	rpg	n
respects	respect	n
compatible	compatible	j
highways	highway	n
arrange	arrange	v
whitney	whitney	n
chunks	chunk	n
perfection	perfection	n
cds	cd	n
muddy	muddy	j
devotion	devotion	n
ramsey	ramsey	n
logs	log	n
competitor	competitor	n
photographic	photographic	j
airplanes	airplane	n
dam	dam	n
discomfort	discomfort	n
cm	cm	n
ruins	ruin	n
eisenhower	eisenhower	n
griffin	griffin	n
punch	punch	n
cent	cent	n
rhode	rhode	n
naval	naval	j
fare	fare	n
practicing	practice	v
intend	intend	v
stool	stool	n
geographical	geographical	j
louisville	louisville	n
resign	resign	v
brandon	brandon	n
comfortably	comfortably	r
uncommon	uncommon	j
brightly	brightly	r
freezing	freezing	j
runway	runway	n
libby	libby	n
miners	miner	n
peasant	peasant	n
consisting	consist	v
shannon	shannon	n
libraries	library	n
expanding	expand	v
headache	headache	n
perceive	perceive	v
kurt	kurt	n
hormones	hormone	n
sturdy	sturdy	j
tearing	tear	v
johns	john	n
fury	fury	n
insurgents	insurgent	n
chapters	chapter	n
myths	myth	n
apartheid	apartheid	n
skiers	skier	n
bound	bind	v
praying	pray	v
weary	weary	j
transplant	transplant	n
withdrew	withdraw	v
dietary	dietary	j
backup	backup	n
breeding	breeding	n
vibrant	vibrant	j
poets	poet	n
cherry	cherry	n
chill	chill	n
handy	handy	j
ash	ash	n
solitary	solitary	j
diagnostic	diagnostic	j
herd	herd	n
feast	feast	n
kicked	kick	v
noises	noise	n
obsessed	obsessed	j
infinite	infinite	j
jennings	jennings	n
pov	pov	n
preserved	preserve	v
spare	spare	j
recording	recording	n
globalization	globalization	n
conflicting	conflicting	j
benign	benign	j
scarcely	scarcely	r
halloween	halloween	n
stating	state	v
mitch	mitch	n
addresses	address	v
pads	pad	n
parole	parole	n
demise	demise	n
textbook	textbook	n
sorrow	sorrow	n
sudan	sudan	n
warriors	warrior	n
susceptible	susceptible	j
sunni	sunni	n
rubbing	rub	v
register	register	v
transcript	transcript	n
quo	quo	n
janice	janice	n
classified	classify	v
collision	collision	n
spectacle	spectacle	n
sponsors	sponsor	n
outlets	outlet	n
privileged	privileged	j
blouse	blouse	n
photographers	photographer	n
comeback	comeback	n
fists	fist	n
hay	hay	n
probable	probable	j
ghosts	ghost	n
composed	compose	v
foliage	foliage	n
combines	combine	v
documentation	documentation	n
noisy	noisy	j
therapeutic	therapeutic	j
flawed	flawed	j
mt	mt	n
reflective	reflective	j
knives	knife	n
murdered	murder	v
claude	claude	n
extensively	extensively	r
rhetorical	rhetorical	j
rushed	rush	v
marvelous	marvelous	j
worthwhile	worthwhile	j
murderer	murderer	n
sculptures	sculpture	n
unwanted	unwanted	j
saucepan	saucepan	n
overwhelmingly	overwhelmingly	r
advises	advise	v
stereo	stereo	n
refuse	refuse	v
grandma	grandma	n
knocking	knock	v
afterward	afterward	r
incomplete	incomplete	j
hoffman	hoffman	n
growers	grower	n
supplements	supplement	n
labs	lab	n
linen	linen	n
bees	bee	n
muscular	muscular	j
rubbed	rub	v
brow	brow	n
ammunition	ammunition	n
pros	pro	n
underneath	underneath	i
mineral	mineral	n
instability	instability	n
keen	keen	j
owens	owens	n
slammed	slam	v
carnegie	carnegie	n
minorities	minority	n
confused	confuse	v
wit	wit	n
rider	rider	n
ankles	ankle	n
moms	mom	n
superb	superb	j
grasp	grasp	v
headnote	headnote	n
thrill	thrill	n
judiciary	judiciary	n
interfere	interfere	v
painters	painter	n
wishing	wish	v
oversight	oversight	n
killings	killing	n
silicon	silicon	n
deaf	deaf	j
amateur	amateur	j
dominate	dominate	v
elusive	elusive	j
listens	listen	v
banana	banana	n
inconsistent	inconsistent	j
committing	commit	v
alliances	alliance	n
undermine	undermine	v
shifts	shift	n
cleanup	cleanup	n
cairo	cairo	n
meditation	meditation	n
architects	architect	n
credentials	credential	n
velocity	velocity	n
lanes	lane	n
knocked	knock	v
promotes	promote	v
seller	seller	n
admissions	admission	n
objections	objection	n
distinctions	distinction	n
kurdish	kurdish	j
width	width	n
prostate	prostate	n
migrants	migrant	n
implication	implication	n
honda	honda	n
peasants	peasant	n
socialist	socialist	j
toy	toy	n
convert	convert	v
rebellion	rebellion	n
underway	underway	r
sleeves	sleeve	n
accomplishment	accomplishment	n
manners	manner	n
reluctance	reluctance	n
arctic	arctic	j
monkey	monkey	n
occurrence	occurrence	n
sleeping	sleep	v
fla	fla	n
spell	spell	n
diplomats	diplomat	n
nail	nail	n
diagram	diagram	n
arise	arise	v
siege	siege	n
