account_number,account_name,family,source
8703,Erlösschmälerungen für -8703 99 sonstige steuerfreie Umsätze ohne Vorsteuerabzug,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8704,Erlösschmälerungen für -8704 99 sonstige steuerfreie Umsätze mit Vorsteuerabzug,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8705,Erlösschmälerungen aus -8705 99 steuerfreien Umsätzen § 4 Nr. 1a UStG,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8706,Erlösschmälerungen -8706 99 für steuerfreie innergemeinschaftliche Dreiecksgeschäfte nach § 25b Abs. 2 und 4 UStG,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8707,Erlösschmälerungen für -8707 99 steuerfreie Umsätze nach § 19 Abs. 1 UStG1),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8708,Erlösschmälerungen für -8708 99 Umsätze nach § 25 UStG 19 % USt1),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8709,Erlösschmälerungen für -8709 99 Umsätze nach § 25a UStG 19 % USt1),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8710,Erlösschmälerungen -8711 99 7 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8712,-8718 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8719,Erlösschmälerungen -8719 99 0 % USt Seite 41 r.- 8 nd. Erlöskonten l.k U S/AM 8748 00 Gewährte Skonti aus im -8748 99 Inland steuerpflichtigen EU-Lieferungen 19 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8720,Erlösschmälerungen -8721 99 19 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8722,-8723 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8724,Erlösschmälerungen -8724 99 aus steuerfreien innergemeinschaftlichen Lieferungen,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8725,Erlösschmälerungen -8725 99 aus im Inland steuerpflichtigen EU-Lieferungen 7 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8726,Erlösschmälerungen -8726 99 aus im Inland steuerpflichtigen EU-Lieferungen 19 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8727,Erlösschmälerungen aus im anderen EU-Land steuerpflichtigen Lieferungen3),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8728,-8729 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8730,Gewährte Skonti -8730 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8731,Gewährte Skonti -8731 99 7 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8732,-8733 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8734,Gewährte Skonti -8734 99 0 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8735,-8735 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8736,Gewährte Skonti -8736 99 19 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8737,-8737 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8738,"Gewährte Skonti a. -8738 99 Lieferungen v. Mobilfunkgeräten etc., für die der Leistungs- empfänger die Umsatzst. nach § 13b Abs. 2 Nr. 10 UStG schuldet",Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8741,"Gewährte Skonti aus -8741 99 Leistungen, für die der Leistungsempfänger die Umsatzsteuer nach § 13b UStG schuldet",Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8742,"Gewährte Skonti aus -8742 99 Erlöse aus im anderen EU-Land steuerpflichtigen sonstigen Leistungen, für die der Leistungsempfänger die Umsatzsteuer schuldet",Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8743,Gewährte Skonti -8743 99 aus steuerfreien innergemeinschaftlichen Lieferungen § 4 Nr. 1b UStG,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8744,-8744 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8745,Gewährte Skonti aus im -8745 99 Inland steuerpflichtigen EU-Lieferungen,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8746,Gewährte Skonti aus im -8746 99 Inland steuerpflichtigen EU-Lieferungen 7 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8747,"-8747 99 Eigenformular, Nachdruck – auc 8 Erlöskonten",Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8749,-8749 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8750,Gewährte Boni -8751 99 7 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8752,-8759 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8760,Gewährte Boni -8761 99 19 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8762,-8768 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8769,Gewährte Boni,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8770,Gewährte Rabatte,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8780,Gewährte Rabatte -8781 99 7 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8782,-8789 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8790,Gewährte Rabatte -8791 99 19 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8792,-8799 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8800,Erlöse aus Verkäufen Sachanlagevermögen (bei Buchverlust),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8801,Erlöse aus Verkäufen -8806 99 Sachanlagevermögen 19 % USt (bei Buchverlust),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8807,Erlöse aus Verkäufen -8807 99 Sachanlagevermögen steuerfrei § 4 Nr. 1a UStG (bei Buchverlust),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8808,Erlöse aus Verkäufen -8808 99 Sachanlagevermögen steuerfrei § 4 Nr. 1b UStG (bei Buchverlust),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8809,-8816 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8817,Erlöse aus Verkäufen immaterieller Vermö- gensgegenstände (bei Buchverlust),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8818,Erlöse aus Verkäufen,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8820,Erlöse aus Verkäufen -8825 99 Sachanlagevermögen 19 % USt (bei Buchgewinn),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8826,-8826 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8827,Erlöse aus Verkäufen -8827 99 Sachanlagevermögen steuerfrei § 4 Nr. 1a UStG (bei Buchgewinn),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8828,Erlöse aus Verkäufen -8828 99 Sachanlagevermögen steuerfrei § 4 Nr. 1b UStG (bei Buchgewinn) Seite 42 rogr.- 8 rbind. Erlöskonten schl.weck,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8829,Erlöse aus Verkäufen Sachanlagevermögen (bei Buchgewinn),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8830,-8836 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8837,Erlöse aus Verkäufen immaterieller Vermö- gensgegenstände (bei Buchgewinn),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8838,Erlöse aus Verkäufen,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8839,Erlöse aus Verkäufen,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8850,Erlöse aus Verkäufen -8850 99 von Wirtschaftsgütern des Umlaufvermögens 19 % USt für § 4 Abs. 3 S. 4 EStG,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8851,Erlöse aus Verkäufen -8851 99 von Wirtschaftsgütern des Umlaufvermögens umsatzsteuerfrei § 4 Nr. 8 ff. UStG i. V. m § 4 Abs. 3 S. 4 EStG,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8852,"Erlöse aus Verkäufen -8852 99 von Wirtschaftsgütern des Umlaufvermögens, umsatzsteuerfrei § 4 Nr. 8 ff. UStG i. V. m § 4 Abs. 3 S. 4 EStG und § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG9)",Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8853,Erlöse aus Verkäufen von Wirtschaftsgütern des Umlaufvermögens nach § 4 Abs. 3 S. 4 EStG,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8900,Unentgeltliche Wertabgaben,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8905,Entnahme von Gegenständen ohne USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8906,Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens ohne USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8908,-8909 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8910,Entnahme durch den -8913 99 Unternehmer für Zwecke außerhalb des Unternehmens (Waren) 19 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8914,-8914 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8915,Entnahme durch den -8916 99 Unternehmer für Zwecke außerhalb des Unternehmens (Waren) 7 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8917,"Entnahme durch den -8917 99 Unternehmer für Zwecke außerhalb des Unternehmens (Waren) 7 % USt Eigenformular, Nachdruck – 8 Erlöskonten",Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8918,Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens ohne USt (Telefon-Nutzung),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8919,Entnahme durch den Unternehmer für Zwecke außerhalb des Unternehmens (Waren) ohne USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8920,Verwendung von -8920 99 Gegenständen für Zwecke außerhalb des Unternehmens 19 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8921,Verwendung von -8921 99 Gegenständen für Zwecke außerhalb des Unternehmens 19 % USt (Fahrzeug-Nutzung),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8922,Verwendung von -8922 99 Gegenständen für Zwecke außerhalb des Unternehmens 19 % USt (Telefon-Nutzung),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8923,-8923 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8924,Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens ohne USt (Fahrzeug-Nutzung),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8925,Unentgeltliche -8927 99 Erbringung einer sonstigen Leistung 19 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8928,-8928 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8929,Unentgeltliche Erbringung einer sonstigen Leistung ohne USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8930,Verwendung von -8930 99 Gegenständen für Zwecke außerhalb des Unternehmens 7 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8931,Verwendung von -8931 99 Gegenständen für Zwecke außerhalb des Unternehmens 7 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8932,Unentgeltliche -8932 99 Erbringung einer sonstigen Leistung 7 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8933,Unentgeltliche -8933 99 Erbringung einer sonstigen Leistung 7 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8934,-8934 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8935,Unentgeltliche -8937 99 Zuwendung von Gegenständen 19 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8938,"-8938 99 Seite 43 rogr.- 9 rbind. Vortrags-, Kapital-, Korrektur- u. statisti- schl.sche Konten weck",Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8939,Unentgeltliche Zuwendung von Gegenständen ohne USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8940,Unentgeltliche -8943 99 Zuwendung von Waren 19 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8944,-8944 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8945,Unentgeltliche -8946 99 Zuwendung von Waren 7 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8947,Unentgeltliche -8947 99 Zuwendung von Waren 7 % USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8948,-8948 99,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8949,Unentgeltliche Zuwendung von Waren ohne USt,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8950,Nicht steuerbare Umsätze (Innenumsätze),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8955,Umsatzsteuervergütungen nach § 24 UStG8),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8959,Direkt mit dem Umsatz verbundene Steuern,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8960,Bestandsveränderungen - unfertige Erzeugnisse,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8970,Bestandsveränderungen - unfertige Leistungen,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8975,Bestandsveränderungen in Ausführung befindlicher Bauaufträge,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8977,Bestandsveränderungen in Arbeit befindlicher Aufträge,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8980,Bestandsveränderungen - fertige Erzeugnisse,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8990,Andere aktivierte Eigenleistungen,Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8994,Aktivierte Eigenleistungen (den Herstellungskosten zurechenbare Fremdkapitalzinsen),Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
8995,"Aktivierte Eigenleistungen zur Erstellung von selbst geschaffenen immateriellen Vermö- gensgegenständen Eigenformular, Nachdruck – 9 rags-, Kapital-, Korrektur- u. statistische Konten",Erlöse,Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9000,"Saldenvorträge, Sachkonten","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9001,"Saldenvorträge, -9007 99 Sachkonten","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9008,"Saldenvorträge, Debitoren","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9009,"Saldenvorträge, Kreditoren","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9050,-9050 99,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9051,Offene Posten aus 2021,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9052,Offene Posten aus 2022,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9053,Offene Posten aus 2023,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9054,Offene Posten aus 2024,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9055,Offene Posten aus 2025,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9056,Offene Posten aus 20261),"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9057,-9089 99,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9090,Summenvortragskonto,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9091,-9100 99,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9101,Verkaufstage12),"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9102,Anzahl der Barkunden12),"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9103,-9107 99,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9111,-9111 99,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9116,-9118 99,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9120,Erweiterungsinvestitionen,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9130,-9131 99,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9135,Auftragseingang im Geschäftsjahr,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9140,-9140 99,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9141,Variables Kapital TH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9142,Variables Kapital - Anteil für Teilhafter,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9143,Privatsteuern Kapitalertragsteuer (Sammelposten),"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9144,Privatsteuern Solidaritätszuschlag (Sammelposten),"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9145,Privatsteuern Kirchensteuer (Sammelposten),"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9146,Variables Kapital - Übertragung einer § 6b EStG-Rücklage VH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9147,Variables Kapital - Übertragung einer § 6b EStG-Rücklage TH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9148,-9149 99,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9150,Festkapital andere Kapitalkonten- anpassungen VH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9151,Variables Kapital andere Kapitalkonten- anpassungen VH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9152,Verlust-/Vortragskonto andere Kapitalkonten- anpassungen VH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9153,"Kapitalkonto III andere Kapitalkonten- anpassungen VH Seite 44 9 Vortrags-, Kapital-, Korrektur- u. statistische Konten","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9154,"Ausstehende Einlagen auf das Komplementär-Kapital, nicht eingefordert andere Kapitalkonten- anpassungen VH","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9155,Verrechnungskonto für Einzahlungsver- pflichtungen andere Kapitalkonten- anpassungen VH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9156,-9156 99,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9157,Privatsteuern Kapitalertragsteuer (VH),"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9158,Privatsteuern Solidaritätszuschlag (VH),"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9159,Privatsteuern Kirchensteuer (VH),"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9160,Kommandit-Kapital andere Kapitalkonten- anpassungen TH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9161,Variables Kapital andere Kapitalkonten- anpassungen TH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9162,Verlustausgleichskonto andere Kapitalkonten- anpassungen TH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9163,Kapitalkonto III andere Kapitalkonten- anpassungen TH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9164,"Ausstehende Einlagen auf das Kommandit-Ka- pital, nicht eingefordert andere Kapitalkonten- anpassungen TH","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9165,Verrechnungskonto für Einzahlungsver- pflichtungen andere Kapitalkonten- anpassungen TH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9166,-9166 99,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9167,"Privatsteuern Kapitalertragsteuer (TH), EK","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9168,"Privatsteuern Solidaritätszuschlag (TH), EK","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9169,"Privatsteuern Kirchensteuer (TH), EK","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9170,Festkapital - Umbuchungen VH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9171,Variables Kapital - Umbuchungen VH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9172,Verlust-/Vortragskonto - Umbuchungen VH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9173,Kapitalkonto III - Umbuchungen VH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9174,"Ausstehende Einlagen auf das Komplementär-Kapital, nicht eingefordert - Umbuchungen VH","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9175,"Verrechnungskonto für Einzahlungsver- pflichtungen - Umbuchungen VH Eigenformular, Nachdruck – auch a 9 rags-, Kapital-, Korrektur- u. statistische Konten","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9176,-9179 99,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9180,Kommandit-Kapital - Umbuchungen TH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9181,Variables Kapital - Umbuchungen TH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9182,Verlustausgleichskonto - Umbuchungen TH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9183,Kapitalkonto III - Umbuchungen TH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9184,"Ausstehende Einlagen auf das Kommandit-Kapital, nicht eingefordert - Umbuchungen TH","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9185,Verrechnungskonto für Einzahlungsver- pflichtungen - Umbuchungen TH,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9186,"Privatsteuern Kapitalertragsteuer (TH), FK","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9187,"Privatsteuern Solidaritätszuschlag (TH), FK","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9188,"Privatsteuern Kirchensteuer (TH), FK","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9189,Verrechnungskonto für Umbuchungen zwischen Gesellschafter-,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9190,Gegenkonto für statistische Mengeneinheiten Konten 9101-91028),"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9199,Gegenkonto zu Konten 9120 und 91358),"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9200,Beschäftigte Personen,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9201,-9207 99,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9208,Statistisches Konto -9208 99 für den Kennziffernteil Bilanz/BWA7),"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9209,Gegenkonto zu 9200,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9210,Produktive Löhne,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9219,Gegenkonto zu 9210,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9220,Gezeichnetes Kapital in DM (Art. 42 Abs. 3 S. 1 EGHGB),"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9229,Gegenkonto zu Konto 9220,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9240,Investitionsverbindlichkeiten bei den Leis- tungsverbindlichkeiten,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9241,Investitionsverbindlichkeiten aus Sachanlagekäufen bei Leistungs- verbindlichkeiten,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9242,Investitionsverbindlichkeiten aus Käufen von immateriellen Vermö- gensgegenständen bei Leistungsverbindlichkeiten,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9243,"Investitionsverbindlichkeiten aus Käufen von Finanzanlagen bei Leis- tungsverbindlichkeiten Seite 45 9 Vortrags-, Kapital-, Korrektur- u. statistische Konten","Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9244,Gegenkonto zu Konten 9240-9243,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9245,Forderungen aus Sachanlageverkäufen bei sonstigen Vermö- gensgegenständen,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
9246,Forderungen aus Verkäufen immaterieller Vermögensgegenstände bei sonstigen Vermögensgegenständen,"Vortrags-, Statistische Konten",Canonical DATEV SKR 03 (NN=00 subset of Bau variant)
